56111|Wirtshaus (nicht: Schwerpunkt Beherbergung)
56112|Almhütte
56112|Backhendlstation
56112|Bistro, Imbissstube
56112|Buffet
56112|Buschenschank mit Verkauf von Speisen
56112|Erfrischungsstand
56112|Fischbraterei
56112|Frühstücksstube
56112|Gulaschhütte
56112|Heurigenbuffet
56112|Imbissstube
56112|Jausenstation
56112|Kebapstand
56112|Pizzastand
56112|Pizzazustelldienst, Zustellung selbst zubereiteter Mahlzeiten, zum sofortigen Verzehr
56112|Snack-Bar
56112|Snackhaus
56112|Take Away Food
56112|Verkaufshütte
56112|Würstelstand
56112|Zustellung selbst zubereiteter Mahlzeiten, zum sofortigen Verzehr
56113|Bistro, Cafe
56113|Cafe
56113|Coffee House
56113|Coffee Shop
56113|Espresso
56113|Internet-Cafe mit der Möglichkeit, unentgeltlich im Internet zu surfen
56113|Kaffeehaus
56113|Kaffeekonditorei
56113|Konditorei
56114|Eisdiele
56114|Eissalon
56114|Speiseeis, in Eissalons hergestellt
56120|Eisverkaufswagen
56120|Food Truck
56120|Imbisswagen
56120|Maronibraterei
56120|Streetfood
56210|Event-Caterer
56210|Mietkoch
56210|Partyservice
56220|Betriebskantine
56220|Betriebsküche
56220|Bürokantine
56220|Catering für Beförderungsunternehmen
56220|Essen auf Rädern
56220|Fabrikskantine
56220|Kantine
56220|Lieferküche
56220|Mensa
56220|Messen für Armeeangehörige
56220|Schulkantine
56220|Schulküche
56220|Sportkantine
56220|Studentenmensa
56220|Verpflegungsdienstleistungen für Beförderungsunternehmen
56220|Werksküche
56300|American-Bar
56300|Ausschank von Spirituosen
56300|Bar
56300|Bierhalle
56300|Bierlokal
56300|Bierschenke
56300|Bierschwemme
56300|Bierstube
56300|Bodega
56300|Branntweinschenke
56300|Brauhaus, Gaststätte
56300|Buschenschank ohne Verkauf von Speisen
56300|Cocktailbar
56300|Coffee-Bike
56300|Diskothek
56300|Getränkeausschank
56300|Heurigenschenke ohne Verkauf von Speisen
56300|Kaffeeausschank, mobil
56300|Kaffeemobil
56300|Kellerschenke
56300|Likörstube
56300|Mobile Kaffeebar
56300|Mobiler Getränkeverkauf
56300|Mobiler Kaffeestand
56300|Nachtclub
56300|Pub
56300|Saftbar
56300|Schankwirtschaft
56300|Schenke
56300|Tanzbar
56300|Teestube
56300|Weinkeller ohne Verkauf von Speisen
56300|Weinstube ohne Verkauf von Speisen
56300|Winzerstube ohne Verkauf von Speisen
56400|Reservierung für Restaurants
